3857.7787050053 0.8060669590
3857.8138722089 0.8100025020
3857.8490371616 0.7964499752
3857.8841998632 0.8079049439
3857.9193603134 0.8266048571
3857.9545185119 0.8367381571
3857.9896744585 0.8238221037
3858.0248281529 0.8116081158
3858.0599795950 0.8157689573
3858.0951287845 0.7936139027
3858.1302757210 0.7665366884
3858.1654204044 0.7592001925
3858.2005628345 0.7310165531
3858.2357030109 0.7059363193
3858.2708409334 0.6879064584
3858.3059766019 0.6832902609
3858.3411100159 0.6851994286
3858.3762411754 0.7190872702
3858.4113700800 0.7348052719
3858.4464967295 0.7521068574
3858.4816211237 0.7666893013
3858.5167432622 0.7797378356
3858.5518631450 0.8144446593
3858.5869807716 0.8007972535
3858.6220961419 0.7828922927
3858.6572092557 0.7663689225
3858.6923201127 0.7419570734
3858.7274287125 0.7540181707
3858.7625350551 0.7978872179
3858.7976391401 0.8058250242
3858.8327409674 0.7502557266
3858.8678405366 0.7193100577
3858.9029378475 0.7356620388
3858.9380328999 0.7579919801
3858.9731256935 0.7728668432
3859.0082162281 0.8054276679
3859.0433045035 0.8211547428
3859.0783905193 0.8043245088
3859.1134742754 0.7706445672
3859.1485557715 0.7241755970
3859.1836350074 0.6708016497
3859.2187119828 0.6458475630
3859.2537866975 0.6611681861
3859.2888591513 0.6994212078
3859.3239293438 0.7408153754
3859.3589972749 0.7591453277
3859.3940629443 0.7378089707
3859.4291263517 0.7164581408
3859.4641874970 0.6799790338
3859.4992463799 0.6696976739
3859.5343030001 0.6549180373
3859.5693573574 0.6589850484
3859.6044094516 0.6440322656
3859.6394592824 0.6294971670
3859.6745068496 0.6244950737
3859.7095521529 0.6229390618
3859.7445951921 0.6214504158
3859.7796359669 0.6199628338
3859.8146744772 0.6184763215
3859.8497107226 0.6169908845
3859.8847447029 0.6155065283
3859.9197764179 0.6140232587
3859.9548058674 0.6125410811
3859.9898330511 0.6110600011
3860.0248579687 0.6095800243
3860.0598806201 0.6081011562
3860.0949010049 0.6276886276
3860.1299191230 0.6778938469
3860.1649349741 0.6367110232
3860.1999485579 0.6482170300
3860.2349598743 0.6890908367
3860.2699689230 0.7019095562
3860.3049757037 0.6900199889
3860.3399802161 0.7270711025
3860.3749824602 0.7050736907
3860.4099824356 0.6803533709
3860.4449801421 0.6749687469
3860.4799755794 0.6923394993
3860.5149687473 0.7042517996
3860.5499596456 0.6719816848
3860.5849482739 0.6391143996
3860.6199346323 0.6187684096
3860.6549187202 0.6132745071
3860.6899005375 0.6778962668
3860.7248800841 0.8106025882
3860.7598573595 0.8156586897
3860.7948323637 0.7633389857
3860.8298050963 0.7511559850
3860.8647755572 0.7394942100
3860.8997437460 0.7397981010
3860.9347096625 0.7209287742
3860.9696733066 0.7287503617
3861.0046346779 0.7523235578
3861.0395937763 0.7703438654
3861.0745506015 0.7926457498
3861.1095051532 0.7757380589
3861.1444574312 0.7379201720
3861.1794074354 0.7224017534
3861.2143551653 0.7565338406
3861.2493006209 0.7850861900
3861.2842438018 0.7543154797
3861.3191847079 0.7742480393
3861.3541233389 0.7882527560
3861.3890596945 0.8124374992
3861.4239937746 0.8109585782
3861.4589255789 0.8073750655
3861.4938551071 0.7572735466
3861.5287823590 0.6754140944
3861.5637073345 0.6040352157
3861.5986300331 0.6306039391
3861.6335504548 0.6105539610
3861.6684685992 0.6187300731
3861.7033844662 0.6407750513
3861.7382980555 0.6716568325
3861.7732093669 0.6853943395
3861.8081184001 0.7263432169
3861.8430251549 0.8370719975
3861.8779296310 0.9340006783
3861.9128318283 0.9091017518
3861.9477317465 0.9091017518
3861.9826293853 0.9091017518
3862.0175247446 0.9091017518
3862.0524178241 0.9091017518
3862.0873086235 0.9091017518
3862.1221971426 0.9091017518
3862.1570833813 0.9091017518
3862.1919673392 0.9091017518
3862.2268490161 0.9091017518
3862.2617284118 0.9091017518
3862.2966055260 0.9091017518
3862.3314803586 0.9091017518
3862.3663529093 0.9819417210
3862.4012231778 0.9296848790
3862.4360911639 0.8409134635
3862.4709568674 0.7572905079
3862.5058202881 0.7127525444
3862.5406814257 0.7318375286
3862.5755402800 0.8103385521
3862.6103968508 0.8915230583
3862.6452511378 0.9575946189
3862.6801031407 0.9804034690
3862.7149528595 0.9091017518
3862.7498002937 0.9091017518
3862.7846454433 0.9764498351
3862.8194883079 0.9091017518
3862.8543288873 0.9091017518
3862.8891671814 0.9091017518
3862.9240031898 0.9091017518
3862.9588369124 0.9091017518
3862.9936683488 0.9091017518
3863.0284974990 0.9772765127
3863.0633243626 0.9716671629
3863.0981489394 0.9921528532
3863.1329712291 0.9091017518
3863.1677912317 0.9091017518
3863.2026089467 0.9091017518
3863.2374243741 0.9091017518
3863.2722375134 0.9091017518
3863.3070483647 0.9091017518
3863.3418569275 0.9428101251
3863.3766632017 0.7695597092
3863.4114671870 0.7421902150
3863.4462688833 0.8166326447
3863.4810682902 0.9123554774
3863.5158654076 0.9396144204
3863.5506602352 0.9266874556
3863.5854527727 0.8397252520
3863.6202430201 0.7531405392
3863.6550309770 0.6891029074
3863.6898166431 0.6143600378
3863.7246000184 0.5422907552
3863.7593811024 0.5630394627
3863.7941598952 0.6671347771
3863.8289363962 0.7876723788
3863.8637106055 0.8315193181
3863.8984825227 0.8808064217
3863.9332521475 0.8958009579
3863.9680194799 0.8392990799
3864.0027845195 0.8100663324
3864.0375472661 0.7992344846
3864.0723077195 0.7378385299
3864.1070658794 0.8110139592
3864.1418217457 0.8856737839
3864.1765753181 0.9986942750
3864.2113265964 0.9091017518
3864.2460755803 0.9439350950
3864.2808222697 0.7927758032
3864.3155666642 0.7777649127
3864.3503087637 0.8961954549
3864.3850485679 0.9091017518
3864.4197860767 0.9091017518
3864.4545212898 0.9858670947
3864.4892542069 0.8336951696
3864.5239848278 0.7690780680
3864.5587131524 0.7961311727
3864.5934391803 0.8727005338
3864.6281629114 0.9449918374
3864.6628843454 0.9787772415
3864.6976034821 0.9091017518
3864.7323203213 0.9091017518
3864.7670348627 0.9091017518
3864.8017471062 0.9802241673
3864.8364570515 0.7826985556
3864.8711646983 0.6910587038
3864.9058700465 0.7266403072
3864.9405730959 0.7981800275
3864.9752738461 0.8643899550
3865.0099722970 0.8833060756
3865.0446684483 0.8756219097
3865.0793622999 0.7862895407
3865.1140538514 0.6893085601
3865.1487431028 0.6984213249
3865.1834300537 0.7431136171
3865.2181147039 0.8479645084
3865.2527970532 0.9191548455
3865.2874771014 0.8544631880
3865.3221548482 0.8314712182
3865.3568302935 0.7277324474
3865.3915034370 0.6214479574
3865.4261742784 0.5379543644
3865.4608428177 0.4440373127
3865.4955090544 0.4181872434
3865.5301729885 0.3928340426
3865.5648346196 0.3928696889
3865.5994939476 0.4091575037
3865.6341509723 0.4608534524
3865.6688056934 0.5279858114
3865.7034581107 0.6253140057
3865.7381082239 0.7377558595
3865.7727560329 0.8382104811
3865.8074015374 0.8841897025
3865.8420447373 0.8965682946
3865.8766856322 0.8461418973
3865.9113242220 0.7555430156
3865.9459605064 0.6593260890
3865.9805944852 0.6132450244
3866.0152261582 0.6358031556
3866.0498555252 0.7163929773
3866.0844825860 0.7847941022
3866.1191073403 0.8439037743
3866.1537297878 0.8490058510
3866.1883499285 0.8949614787
3866.2229677621 0.9777996669
3866.2575832883 0.9091017518
3866.2921965069 0.9091017518
3866.3268074177 0.9091017518
3866.3614160205 0.9091017518
3866.3960223150 0.9731262839
3866.4306263011 0.8558590606
3866.4652279786 0.8412467505
3866.4998273471 0.8770145364
3866.5344244065 0.9414836120
3866.5690191565 0.9091017518
3866.6036115971 0.9091017518
3866.6382017278 0.9091017518
3866.6727895485 0.9091017518
3866.7073750590 0.9678633265
3866.7419582591 0.8264688193
3866.7765391485 0.7249236185
3866.8111177270 0.6125088880
3866.8456939944 0.5611185667
3866.8802679505 0.6227484218
3866.9148395951 0.6437529789
3866.9494089279 0.6639218202
3866.9839759488 0.6910884541
3867.0185406575 0.6986583667
3867.0531030537 0.7802628312
3867.0876631373 0.8615189377
3867.1222209081 0.8773783777
3867.1567763658 0.7723576041
3867.1913295102 0.5851703953
3867.2258803412 0.4452297058
3867.2604288584 0.4972196724
3867.2949750616 0.5863787682
3867.3295189507 0.6781555071
3867.3640605255 0.7413058194
3867.3985997856 0.7966714660
3867.4331367310 0.8829970957
3867.4676713613 0.9977229224
3867.5022036764 0.9091017518
3867.5367336760 0.9091017518
3867.5712613599 0.8822164173
3867.6057867280 0.7165387443
3867.6403097799 0.6223100915
3867.6748305155 0.6704459142
3867.7093489346 0.6934220201
3867.7438650369 0.7334002549
3867.7783788222 0.7318626829
3867.8128902904 0.7356372061
3867.8473994411 0.6844765626
3867.8819062742 0.6127457170
3867.9164107895 0.5174630320
3867.9509129867 0.5116929009
3867.9854128656 0.6094063793
3868.0199104261 0.7010027729
3868.0544056679 0.6729524567
3868.0888985907 0.6728710207
3868.1233891944 0.6795519145
3868.1578774787 0.7048662947
3868.1923634436 0.7111322292
3868.2268470886 0.7061795226
3868.2613284136 0.7295415859
3868.2958074184 0.8024836898
3868.3302841028 0.8302576970
3868.3647584666 0.7158770147
3868.3992305095 0.6342541778
3868.4337002313 0.5509506646
3868.4681676319 0.5856431418
3868.5026327110 0.6344801668
3868.5370954683 0.6776582396
3868.5715559038 0.7061537157
3868.6060140171 0.7485232416
3868.6404698081 0.8123368793
3868.6749232765 0.8494095746
3868.7093744221 0.7757271519
3868.7438232448 0.6637180231
3868.7782697442 0.6368492024
3868.8127139203 0.7520631915
3868.8471557727 0.9080736341
3868.8815953012 0.9091017518
3868.9160325057 0.9091017518
3868.9504673860 0.9091017518
3868.9848999418 0.9091017518
3869.0193301729 0.8858362986
3869.0537580790 0.7398504433
3869.0881836601 0.6749604258
3869.1226069158 0.5915534288
3869.1570278460 0.5610620281
3869.1914464505 0.5945483928
3869.2258627290 0.6292899254
3869.2602766813 0.6430197311
3869.2946883072 0.6003354200
3869.3290976066 0.5232227427
3869.3635045791 0.4922155346
3869.3979092246 0.5163076225
3869.4323115429 0.6341626803
3869.4667115338 0.7234277436
3869.5011091970 0.7221547617
3869.5355045323 0.5945428216
3869.5698975395 0.4129200768
3869.6042882185 0.3425882985
3869.6386765690 0.3922660704
3869.6730625908 0.5105299741
3869.7074462836 0.7142481465
3869.7418276474 0.8858688956
3869.7762066818 0.9215017174
3869.8105833867 0.8457184811
3869.8449577618 0.7020847365
3869.8793298069 0.5595776101
3869.9136995219 0.5921380857
3869.9480669065 0.6436535424
3869.9824319605 0.7530095534
3870.0167946837 0.7975255883
3870.0511550759 0.7196120565
3870.0855131368 0.5821085783
3870.1198688664 0.4755900691
3870.1542222643 0.4531251595
3870.1885733304 0.5434277193
3870.2229220644 0.6301516774
3870.2572684661 0.6416544645
3870.2916125354 0.5722641269
3870.3259542720 0.5263863078
3870.3602936757 0.4977341560
3870.3946307463 0.5283602738
3870.4289654836 0.5267833105
3870.4632978875 0.4807999337
3870.4976279575 0.3980723857
3870.5319556937 0.3857767001
3870.5662810957 0.4328141053
3870.6006041634 0.4671084006
3870.6349248966 0.4820837145
3870.6692432949 0.4158046785
3870.7035593584 0.3724845022
3870.7378730866 0.3819110190
3870.7721844795 0.3841616136
3870.8064935368 0.3911915392
3870.8408002583 0.3826558201
3870.8751046438 0.3997442818
3870.9094066931 0.4500872546
3870.9437064061 0.4756497203
3870.9780037823 0.4986031818
3871.0122988218 0.5287138657
3871.0465915243 0.4944023362
3871.0808818895 0.4856887976
3871.1151699173 0.4788785579
3871.1494556074 0.4702442280
3871.1837389597 0.4559987387
3871.2180199739 0.4466750772
3871.2522986499 0.4550237745
3871.2865749874 0.4305891577
3871.3208489862 0.4453308366
3871.3551206462 0.3928303135
3871.3893899671 0.3901771022
3871.4236569487 0.4193441351
3871.4579215908 0.5161227840
3871.4921838933 0.5713735047
3871.5264438558 0.5612804355
3871.5607014782 0.5449317386
3871.5949567603 0.5303255927
3871.6292097019 0.5134921591
3871.6634603028 0.4731824495
3871.6977085628 0.4177787161
3871.7319544817 0.3737879224
3871.7661980592 0.3647324112
3871.8004392952 0.4681778019
3871.8346781895 0.6129682683
3871.8689147418 0.6838488443
3871.9031489520 0.7034871082
3871.9373808199 0.7471914912
3871.9716103452 0.8020610956
3872.0058375277 0.7647757879
3872.0400623673 0.6361325465
3872.0742848638 0.5282645508
3872.1085050169 0.5079103139
3872.1427228265 0.5193656798
3872.1769382923 0.5316061776
3872.2111514141 0.5307647539
3872.2453621917 0.5106716861
3872.2795706250 0.4913118324
3872.3137767138 0.4717014964
3872.3479804577 0.4689118436
3872.3821818567 0.4163649654
3872.4163809105 0.3412105063
3872.4505776190 0.2658428987
3872.4847719818 0.2044051768
3872.5189639989 0.1910663994
3872.5531536701 0.2135042569
3872.5873409950 0.2726711600
3872.6215259735 0.3469061867
3872.6557086055 0.3920321065
3872.6898888907 0.3837264955
3872.7240668289 0.3888303658
3872.7582424199 0.3761595771
3872.7924156635 0.4251871281
3872.8265865596 0.4771874411
3872.8607551079 0.5233598545
3872.8949213082 0.4455834749
3872.9290851603 0.4115128914
3872.9632466640 0.5114883295
3872.9974058192 0.5940426101
3873.0315626255 0.5915101624
3873.0657170829 0.4420645668
3873.0998691911 0.3137847505
3873.1340189499 0.2982222489
3873.1681663591 0.3320222067
3873.2023114186 0.5257466104
3873.2364541281 0.6629994779
3873.2705944874 0.7860728841
3873.3047324963 0.7649743683
3873.3388681546 0.7895382399
3873.3730014622 0.8445117521
3873.4071324188 0.9490556330
3873.4412610243 0.9775782730
3873.4753872784 0.8452546272
3873.5095111809 0.7069418567
3873.5436327316 0.5344999716
3873.5777519304 0.5745182678
3873.6118687770 0.6599061955
3873.6459832713 0.7672952207
3873.6800954130 0.7710451605
3873.7142052020 0.6041297559
3873.7483126380 0.4075496304
3873.7824177209 0.3960152841
3873.8165204504 0.5492321029
3873.8506208264 0.7470711317
3873.8847188487 0.7541891883
3873.9188145170 0.5916294981
3873.9529078312 0.4023492900
3873.9869987910 0.3219153955
3874.0210873964 0.3321955144
3874.0551736470 0.3671621515
3874.0892575427 0.4102722656
3874.1233390833 0.4965287682
3874.1574182686 0.5988210085
3874.1914950984 0.7237015698
3874.2255695725 0.9260860435
3874.2596416907 0.9091017518
3874.2937114528 0.9091017518
3874.3277788586 0.9091017518
3874.3618439079 0.9091017518
3874.3959066006 0.9091017518
3874.4299669364 0.9091017518
3874.4640249151 0.8959283033
3874.4980805365 0.6582527386
3874.5321338006 0.5715779450
3874.5661847069 0.6177037427
3874.6002332554 0.7851782522
3874.6342794459 0.9428010011
3874.6683232781 0.9701822075
3874.7023647519 0.7942069227
3874.7364038671 0.6229171862
3874.7704406235 0.5247368362
3874.8044750208 0.6062500286
3874.8385070590 0.8251288530
3874.8725367377 0.9091017518
3874.9065640569 0.9091017518
3874.9405890163 0.9091017518
3874.9746116157 0.9091017518
3875.0086318549 0.9415188600
3875.0426497338 0.7679098432
3875.0766652521 0.6327333102
3875.1106784096 0.6849332122
3875.1446892062 0.8887861310
3875.1786976417 0.9464932937
3875.2127037159 0.8975426907
3875.2467074285 0.7263254867
3875.2807087794 0.5398201901
3875.3147077684 0.4798015036
3875.3487043953 0.5101198820
3875.3826986599 0.6808563389
3875.4166905621 0.9239833940
3875.4506801015 0.9091017518
3875.4846672781 0.9091017518
3875.5186520917 0.9091017518
3875.5526345420 0.9091017518
3875.5866146288 0.9091017518
3875.6205923521 0.9091017518
3875.6545677114 0.9091017518
3875.6885407068 0.9091017518
3875.7225113380 0.9867391567
3875.7564796048 0.7921363802
3875.7904455070 0.6236179648
3875.8244090444 0.5648147334
3875.8583702169 0.5417438370
3875.8923290242 0.5275752643
3875.9262854661 0.4985209522
3875.9602395425 0.4968156430
3875.9941912532 0.4579577064
3876.0281405980 0.3947723059
3876.0620875766 0.4205674082
3876.0960321890 0.5962049075
3876.1299744349 0.8796357010
3876.1639143141 0.9091017518
3876.1978518264 0.9091017518
3876.2317869717 0.9091017518
3876.2657197497 0.9091017518
3876.2996501603 0.9091017518
3876.3335782032 0.9091017518
3876.3675038784 0.9520152275
3876.4014271856 0.8823809152
3876.4353481245 0.7503698434
3876.4692666951 0.7135108277
3876.5031828972 0.8539427569
3876.5370967304 0.9091017518
3876.5710081947 0.9091017518
3876.6049172899 0.9091017518
3876.6388240158 0.9551593729
3876.6727283722 0.8564506522
3876.7066303588 0.8502532226
3876.7405299757 0.8695701683
3876.7744272224 0.7989165063
3876.8083220988 0.5948077108
3876.8422146049 0.4829478723
3876.8761047402 0.4232093448
3876.9099925048 0.4521350752
3876.9438778984 0.4769371641
3876.9777609207 0.4769346332
3877.0116415717 0.5922046644
3877.0455198511 0.8188085939
3877.0793957588 0.9776408095
3877.1132692945 0.9091017518
3877.1471404581 0.8911043612
3877.1810092494 0.7655433505
3877.2148756682 0.7252110189
3877.2487397143 0.7804524429
3877.2826013876 0.8177687407
3877.3164606878 0.7761391212
3877.3503176147 0.7293599859
3877.3841721682 0.6707789535
3877.4180243481 0.6182651760
3877.4518741542 0.5557367568
3877.4857215863 0.5074713711
3877.5195666443 0.5703430822
3877.5534093279 0.7053088664
3877.5872496369 0.8241385005
3877.6210875712 0.9033512446
3877.6549231307 0.9171391014
3877.6887563150 0.9245484796
3877.7225871240 0.8269581523
3877.7564155576 0.7357075037
3877.7902416156 0.5781104919
3877.8240652977 0.4637252635
3877.8578866038 0.4033946877
3877.8917055337 0.3463787776
3877.9255220872 0.2787184983
3877.9593362642 0.2222204284
3877.9931480644 0.1706182818
3878.0269574876 0.1522707146
3878.0607645338 0.1940189315
3878.0945692026 0.2638867655
3878.1283714940 0.3401245871
3878.1621714077 0.3696417278
3878.1959689435 0.3907273996
3878.2297641014 0.4156799996
3878.2635568810 0.3896824159
3878.2973472822 0.3659562923
3878.3311353048 0.3562776681
3878.3649209487 0.3685727749
3878.3987042136 0.3619299877
3878.4324850994 0.3345833547
3878.4662636059 0.3021628561
3878.5000397328 0.2551991083
3878.5338134802 0.2021751368
3878.5675848476 0.1130696573
3878.6013538350 0.0948473358
3878.6351204422 0.1020630832
3878.6688846691 0.1155457210
3878.7026465153 0.1260696063
3878.7364059808 0.1714263180
3878.7701630653 0.2296694655
3878.8039177687 0.2998296590
3878.8376700908 0.3375867491
3878.8714200314 0.3748835507
3878.9051675903 0.4693387440
3878.9389127674 0.5995040169
3878.9726555625 0.7331607815
3879.0063959753 0.7949288571
3879.0401340058 0.8475559197
3879.0738696537 0.8598272615
3879.1076029188 0.8197950426
3879.1413338011 0.7519139321
3879.1750623002 0.5753250497
3879.2087884160 0.4449496388
3879.2425121483 0.4120980075
3879.2762334970 0.4423946520
3879.3099524619 0.5198096383
3879.3436690428 0.7055182847
3879.3773832395 0.8941212847
3879.4110950518 0.9091017518
3879.4448044796 0.9091017518
3879.4785115227 0.9091017518
3879.5122161808 0.9355186312
3879.5459184539 0.7642254470
3879.5796183418 0.5756954640
3879.6133158441 0.4653923790
3879.6470109609 0.4586954506
3879.6807036919 0.4913696856
3879.7143940369 0.5955779128
3879.7480819958 0.8002814099
3879.7817675683 0.9500075038
3879.8154507543 0.9091017518
3879.8491315537 0.9671702278
3879.8828099662 0.8809386516
3879.9164859917 0.7522853136
3879.9501596299 0.6149849829
3879.9838308807 0.4574564541
3880.0174997440 0.3943862147
3880.0511662196 0.3946056135
3880.0848303072 0.4324996899
3880.1184920067 0.4804882526
3880.1521513179 0.5257145453
3880.1858082407 0.5727200048
3880.2194627749 0.5572587716
3880.2531149202 0.5504061309
3880.2867646766 0.4819377608
3880.3204120438 0.3866924703
3880.3540570217 0.2990399413
3880.3876996101 0.2794959418
3880.4213398088 0.3481625544
3880.4549776176 0.5083562181
3880.4886130364 0.7570989131
3880.5222460650 0.9999712334
3880.5558767032 0.9091017518
3880.5895049508 0.9091017518
3880.6231308077 0.8599198474
3880.6567542737 0.6202576886
3880.6903753486 0.4477288304
3880.7239940322 0.3769135219
3880.7576103244 0.4054667415
3880.7912242250 0.5111905623
3880.8248357338 0.7248006806
3880.8584448506 0.9702330878
3880.8920515753 0.9091017518
3880.9256559077 0.9892410682
3880.9592578477 0.7601046175
3880.9928573949 0.5264895778
3881.0264545494 0.3945007157
3881.0600493108 0.3740536074
3881.0936416790 0.4541181433
3881.1272316539 0.6006145220
3881.1608192353 0.6899949155
3881.1944044230 0.7275483420
3881.2279872168 0.6970403561
3881.2615676166 0.5887324413
3881.2951456221 0.4446429394
3881.3287212333 0.3416848704
3881.3622944499 0.3510229806
3881.3958652717 0.4204234990
3881.4294336987 0.5421279617
3881.4629997305 0.6929423508
3881.4965633672 0.7466086703
3881.5301246084 0.6907399556
3881.5636834540 0.5309497402
3881.5972399038 0.3758191815
3881.6307939577 0.2908695289
3881.6643456155 0.3446292108
3881.6978948770 0.5327515440
3881.7314417420 0.7508400087
3881.7649862104 0.8871601569
3881.7985282821 0.8068501947
3881.8320679567 0.5600733110
3881.8656052342 0.3233294893
3881.8991401144 0.1919781328
3881.9326725971 0.1959712493
3881.9662026822 0.3060627957
3881.9997303694 0.4040273570
3882.0332556587 0.4370826357
3882.0667785498 0.3887332698
3882.1002990425 0.3289036711
3882.1338171368 0.3098273843
3882.1673328323 0.3903925137
3882.2008461291 0.5195126377
3882.2343570268 0.5569866541
3882.2678655253 0.4427951056
3882.3013716245 0.2886121089
3882.3348753242 0.2517162456
3882.3683766241 0.2899665629
3882.4018755242 0.3812083450
